record_idx,scene_id,iou_c0,iou_c1,iou_c2,iou_c3,miou
6728,1590420290.0,0.8038009958498579,0.26590575574759495,0.18732234691027388,0.35572154918084237,0.4031876619221422
6561,1563964555.0,0.18100697317101996,0.14112039049689204,0.44493091906873106,0.3218413130037875,0.2722248989351076
1577,1570217993.0,0.8863781331947365,0.8828012202505705,0.0,0.6815880089122949,0.6126918405894005
5717,1570000800.0,0.6525533544067696,0.8650291777188329,0.5505716100349317,0.6674344108225452,0.6838971382457699
5421,1561445081.0,0.8179507700294169,0.8531214140970238,nan,0.7565346967791328,0.8092022936351911
4282,1587014721.0,0.7812347142963018,0.9512624313155624,0.5177641525281371,0.4384277401733761,0.6721722595783445
5689,1557454143.0,0.9082141621496944,0.9494430219359608,0.0,0.783547605738774,0.6603011974561073
1246,1560321453.0,0.9451694548465404,0.7473277234478053,nan,0.785053872136887,0.8258503501437442
35,1559376343.0,0.4956921309592188,0.9478423090782205,nan,0.7077867159687666,0.7171070520020687
8012,1565332778.0,0.9775465520853445,0.7866721177432543,nan,0.7405230922032776,0.8349139206772921
6321,1548065207.0,0.8819310050956093,0.9504154492062842,nan,0.8015393073117097,0.8779619205378677
4390,1556946764.0,0.2639607032057911,0.8134000759420987,0.019306321679431724,0.6051401869158879,0.4254518219358024
736,1560487120.0,0.5092916078198172,0.8788452696341383,0.7503624158595027,0.7252212389380531,0.7159301330628779
1205,1547803535.0,0.8576429995244311,0.8967151817609538,nan,0.7267998018217158,0.8270526610357002
2698,1558605624.0,1.0,nan,nan,nan,1.0
7183,1578387584.0,1.0,nan,nan,nan,1.0
6841,1560848030.0,0.9708479014001309,0.6747324785500819,nan,0.48427957475684236,0.7099533182356851
3936,1556650738.0,1.0,nan,nan,nan,1.0
8847,1579238921.0,0.7643952648917892,0.9061908994911018,0.0,0.6343513737377298,0.5762343845301552
5600,1554026303.0,0.9855951541301913,0.7712282031842305,nan,0.863403382880574,0.8734089133983319
2780,1547126909.0,1.0,nan,nan,nan,1.0
3369,1595945600.0,0.6261161566053576,0.9208012622332147,nan,0.731048553940103,0.7593219909262251
6789,1584886346.0,0.3364154813696098,0.7934555640437994,0.0,0.0,0.2824677613533523
3255,1557497476.0,0.9434367164381395,0.8953136122101012,nan,0.7063776703570872,0.8483759996684427
4519,1592270880.0,0.842020297073879,0.8161657631103392,0.741180294285658,0.5048474606421773,0.7260534537780134
1716,1525860627.0,0.9448205492965499,0.3369633838383838,0.5323075253059785,nan,0.6046971528136375
3946,1525860627.0,1.0,0.475993736676288,0.7224502886465684,0.0,0.5496110063307141
4950,1570765396.0,0.9753080719897925,0.0,0.8007456921164892,nan,0.5920179213687605
950,1547352533.0,0.8277333333333333,0.8808230683090705,nan,0.7572171418325264,0.8219245144916435
5445,1559548783.0,0.6492299742555803,0.5133511580263204,nan,0.6871558840393028,0.6165790054404011
4929,1593449391.0,0.7686006368858069,0.6612377010071312,0.5203014393173286,0.4122543828685728,0.5905985400197099
5337,1587005880.0,0.5440214158239144,0.8714417166623726,nan,0.6740492356893116,0.6965041227251995
2391,1575638871.0,0.9219779637673482,0.7382137628111274,0.39166277803701977,0.8800594332360681,0.7329784844628908
3079,1590308445.0,0.7987217724755007,0.9527656733756301,nan,0.805286616924358,0.8522580209251629
